1.000000000000000000e+01 -3.000000000000000000e+00 6.988476636586266749e-03 -4.184432724763160333e-02 0.000000000000000000e+00
1.025252525252525260e+01 -3.000000000000000000e+00 7.186706223404067118e-03 -4.241693829270475752e-02 0.000000000000000000e+00
1.050505050505050519e+01 -3.000000000000000000e+00 7.393402267782162203e-03 -4.300492155906791153e-02 0.000000000000000000e+00
1.075757575757575779e+01 -3.000000000000000000e+00 7.609048487980650012e-03 -4.360888011075002985e-02 0.000000000000000000e+00
1.101010101010101039e+01 -3.000000000000000000e+00 7.834163235125221267e-03 -4.422944736751338590e-02 0.000000000000000000e+00
1.126262626262626299e+01 -3.000000000000000000e+00 8.069302473271254203e-03 -4.486728889931271280e-02 0.000000000000000000e+00
1.151515151515151558e+01 -3.000000000000000000e+00 8.315063058676800539e-03 -4.552310433397460665e-02 0.000000000000000000e+00
1.176767676767676818e+01 -3.000000000000000000e+00 8.572086352571180179e-03 -4.619762938424084447e-02 0.000000000000000000e+00
1.202020202020202078e+01 -3.000000000000000000e+00 8.841062206090282219e-03 -4.689163800036875301e-02 0.000000000000000000e+00
1.227272727272727337e+01 -3.000000000000000000e+00 9.122733361077182968e-03 -4.760594465426640914e-02 0.000000000000000000e+00
1.252525252525252597e+01 -3.000000000000000000e+00 9.417900316186059856e-03 -4.834140676086533944e-02 0.000000000000000000e+00
1.277777777777777857e+01 -3.000000000000000000e+00 9.727426714296433588e-03 -4.909892724184759805e-02 0.000000000000000000e+00
1.303030303030303116e+01 -3.000000000000000000e+00 1.005224531476784158e-02 -4.987945723612193655e-02 0.000000000000000000e+00
1.328282828282828376e+01 -3.000000000000000000e+00 1.039336462271253127e-02 -5.068399896020222423e-02 0.000000000000000000e+00
1.353535353535353636e+01 -3.000000000000000000e+00 1.075187625737456139e-02 -5.151360872007781921e-02 0.000000000000000000e+00
1.378787878787878896e+01 -3.000000000000000000e+00 1.112896315313569896e-02 -5.236940007396816837e-02 0.000000000000000000e+00
1.404040404040404155e+01 -3.000000000000000000e+00 1.152590869979962240e-02 -5.325254714241990650e-02 0.000000000000000000e+00
1.429292929292929415e+01 -3.000000000000000000e+00 1.194410694398919705e-02 -5.416428805836868976e-02 0.000000000000000000e+00
1.454545454545454675e+01 -3.000000000000000000e+00 1.238507399098530762e-02 -5.510592854469507224e-02 0.000000000000000000e+00
1.479797979797979934e+01 -3.000000000000000000e+00 1.285046076655578344e-02 -5.607884560031029669e-02 0.000000000000000000e+00
1.505050505050505194e+01 -3.000000000000000000e+00 1.334206732175747916e-02 -5.708449126728283585e-02 0.000000000000000000e+00
1.530303030303030454e+01 -3.000000000000000000e+00 1.386185889075338892e-02 -5.812439644069362921e-02 0.000000000000000000e+00
1.555555555555555713e+01 -3.000000000000000000e+00 1.441198394311383156e-02 -5.920017466888811974e-02 0.000000000000000000e+00
1.580808080808080973e+01 -3.000000000000000000e+00 1.499479450845515177e-02 -6.031352587406919180e-02 0.000000000000000000e+00
1.606060606060606233e+01 -3.000000000000000000e+00 1.561286909350417633e-02 -6.146623990025254503e-02 0.000000000000000000e+00
1.631313131313131493e+01 -3.000000000000000000e+00 1.626903856064755918e-02 -6.266019976676712178e-02 0.000000000000000000e+00
1.656565656565656752e+01 -3.000000000000000000e+00 1.696641539386108816e-02 -6.389738446836547292e-02 0.000000000000000000e+00
1.681818181818182012e+01 -3.000000000000000000e+00 1.770842684376845375e-02 -6.517987111600201389e-02 0.000000000000000000e+00
1.707070707070707272e+01 -3.000000000000000000e+00 1.849885251990507004e-02 -6.650983615241989888e-02 0.000000000000000000e+00
1.732323232323232531e+01 -3.000000000000000000e+00 1.934186708651312869e-02 -6.788955530028162322e-02 0.000000000000000000e+00
1.757575757575757791e+01 -3.000000000000000000e+00 2.024208882004150875e-02 -6.932140180336607282e-02 0.000000000000000000e+00
1.782828282828283051e+01 -3.000000000000000000e+00 2.120463490369792203e-02 -7.080784239736094554e-02 0.000000000000000000e+00
1.808080808080808310e+01 -3.000000000000000000e+00 2.223518446858634492e-02 -7.235143028857403402e-02 0.000000000000000000e+00
1.833333333333333570e+01 -3.000000000000000000e+00 2.334005054374821073e-02 -7.395479421692492672e-02 0.000000000000000000e+00
1.858585858585858830e+01 -3.000000000000000000e+00 2.452626224987817030e-02 -7.562062242144700075e-02 0.000000000000000000e+00
1.883838383838384090e+01 -3.000000000000000000e+00 2.580165876400174543e-02 -7.735163999637006960e-02 0.000000000000000000e+00
1.909090909090909349e+01 -3.000000000000000000e+00 2.717499679377636743e-02 -7.915057770319570973e-02 0.000000000000000000e+00
1.934343434343434609e+01 -3.000000000000000000e+00 2.865607352683409090e-02 -8.102012976266009803e-02 0.000000000000000000e+00
1.959595959595959869e+01 -3.000000000000000000e+00 3.025586725528170082e-02 -8.296289745633728119e-02 0.000000000000000000e+00
1.984848484848485128e+01 -3.000000000000000000e+00 3.198669810465938623e-02 -8.498131447756360202e-02 0.000000000000000000e+00
2.010101010101010388e+01 -3.000000000000000000e+00 3.386241149741098938e-02 -8.707754883004094337e-02 0.000000000000000000e+00
2.035353535353535648e+01 -3.000000000000000000e+00 3.589858711614555414e-02 -8.925337460995852457e-02 0.000000000000000000e+00
2.060606060606060908e+01 -3.000000000000000000e+00 3.811277614286743415e-02 -9.151000513529848612e-02 0.000000000000000000e+00
2.085858585858586167e+01 -3.000000000000000000e+00 4.052476934592678937e-02 -9.384787649507127238e-02 0.000000000000000000e+00
2.111111111111111427e+01 -3.000000000000000000e+00 4.315689802786333573e-02 -9.626636754749424985e-02 0.000000000000000000e+00
2.136363636363636687e+01 -3.000000000000000000e+00 4.603436872515401235e-02 -9.876343854106477138e-02 0.000000000000000000e+00
2.161616161616161946e+01 -3.000000000000000000e+00 4.918563055287619029e-02 -1.013351656854255822e-01 0.000000000000000000e+00
2.186868686868687206e+01 -3.000000000000000000e+00 5.264277075212012158e-02 -1.039751429683074269e-01 0.000000000000000000e+00
2.212121212121212110e+01 -3.000000000000000000e+00 5.644192865148695698e-02 -1.066737151261408639e-01 0.000000000000000000e+00
2.237373737373737370e+01 -3.000000000000000000e+00 6.062370992217746418e-02 -1.094169968248520919e-01 0.000000000000000000e+00
2.262626262626262630e+01 -3.000000000000000000e+00 6.523357030165680137e-02 -1.121856228640106395e-01 0.000000000000000000e+00
2.287878787878787890e+01 -3.000000000000000000e+00 7.032211894322540346e-02 -1.149531630096487511e-01 0.000000000000000000e+00
2.313131313131313149e+01 -3.000000000000000000e+00 7.594526357011174844e-02 -1.176841239887476825e-01 0.000000000000000000e+00
2.338383838383838409e+01 -3.000000000000000000e+00 8.216407918454632364e-02 -1.203314525384986400e-01 0.000000000000000000e+00
2.363636363636363669e+01 -3.000000000000000000e+00 8.904422485168356216e-02 -1.228334515246225916e-01 0.000000000000000000e+00
2.388888888888888928e+01 -3.000000000000000000e+00 9.665465409079844472e-02 -1.251100336746121533e-01 0.000000000000000000e+00
2.414141414141414188e+01 -3.000000000000000000e+00 1.050652590063485409e-01 -1.270582772610711619e-01 0.000000000000000000e+00
2.439393939393939448e+01 -3.000000000000000000e+00 1.143429542892963752e-01 -1.285473357146082740e-01 0.000000000000000000e+00
2.464646464646464707e+01 -3.000000000000000000e+00 1.245455494020138998e-01 -1.294129200545549030e-01 0.000000000000000000e+00
2.489898989898989967e+01 -3.000000000000000000e+00 1.357125960076947524e-01 -1.294518642048165247e-01 0.000000000000000000e+00
2.515151515151515227e+01 -3.000000000000000000e+00 1.478522843805468445e-01 -1.284177575187411269e-01 0.000000000000000000e+00
2.540404040404040487e+01 -3.000000000000000000e+00 1.609235052293468138e-01 -1.260193506073079284e-01 0.000000000000000000e+00
2.565656565656565746e+01 -3.000000000000000000e+00 1.748125957570483002e-01 -1.219244496747127343e-01 0.000000000000000000e+00
2.590909090909091006e+01 -3.000000000000000000e+00 1.893053952047640820e-01 -1.157732446141891136e-01 0.000000000000000000e+00
2.616161616161616266e+01 -3.000000000000000000e+00 2.040575363409269927e-01 -1.072061125707366169e-01 0.000000000000000000e+00
2.641414141414141525e+01 -3.000000000000000000e+00 2.185698524486976158e-01 -9.591094680332670763e-02 0.000000000000000000e+00
2.666666666666666785e+01 -3.000000000000000000e+00 2.321811555494813772e-01 -8.169214555650568255e-02 0.000000000000000000e+00
2.691919191919192045e+01 -3.000000000000000000e+00 2.440952296635511276e-01 -6.455527555304635401e-02 0.000000000000000000e+00
2.717171717171717304e+01 -3.000000000000000000e+00 2.534574115777737946e-01 -4.478766681864618238e-02 0.000000000000000000e+00
2.742424242424242564e+01 -3.000000000000000000e+00 2.594821966109605027e-01 -2.300125703014721523e-02 0.000000000000000000e+00
2.767676767676767824e+01 -3.000000000000000000e+00 2.616067037869765910e-01 -1.025275202676309002e-04 0.000000000000000000e+00
2.792929292929293084e+01 -3.000000000000000000e+00 2.596193211368650888e-01 2.282338599431463222e-02 0.000000000000000000e+00
2.818181818181818343e+01 -3.000000000000000000e+00 2.537108404784849669e-01 4.468727392088683859e-02 0.000000000000000000e+00
2.843434343434343603e+01 -3.000000000000000000e+00 2.444261604418520029e-01 6.457040064044289318e-02 0.000000000000000000e+00
2.868686868686868863e+01 -3.000000000000000000e+00 2.325395434638775349e-01 8.184161963250252692e-02 0.000000000000000000e+00
2.893939393939394122e+01 -3.000000000000000000e+00 2.189044299123905912e-01 9.619155197682337233e-02 0.000000000000000000e+00
2.919191919191919382e+01 -3.000000000000000000e+00 2.043258168259524388e-01 1.075955673775038507e-01 0.000000000000000000e+00
2.944444444444444642e+01 -3.000000000000000000e+00 1.894800240789125956e-01 1.162376221876413457e-01 0.000000000000000000e+00
2.969696969696969902e+01 -3.000000000000000000e+00 1.748826321104801351e-01 1.224266910185506096e-01 0.000000000000000000e+00
2.994949494949495161e+01 -3.000000000000000000e+00 1.608917157203790249e-01 1.265259764902021689e-01 0.000000000000000000e+00
3.020202020202020421e+01 -3.000000000000000000e+00 1.477306091333645544e-01 1.289025872901674030e-01 0.000000000000000000e+00
3.045454545454545681e+01 -3.000000000000000000e+00 1.355176364010106937e-01 1.298970297469222990e-01 0.000000000000000000e+00
3.070707070707070940e+01 -3.000000000000000000e+00 1.242950677891496158e-01 1.298081205048698950e-01 0.000000000000000000e+00
3.095959595959596200e+01 -3.000000000000000000e+00 1.140536268446587231e-01 1.288882779715894156e-01 0.000000000000000000e+00
3.121212121212121460e+01 -3.000000000000000000e+00 1.047515051040043138e-01 1.273449618909094361e-01 0.000000000000000000e+00
3.146464646464646719e+01 -3.000000000000000000e+00 9.632822686196358675e-02 1.253452390447174769e-01 0.000000000000000000e+00
3.171717171717171979e+01 -3.000000000000000000e+00 8.871426406333321468e-02 1.230215473616279309e-01 0.000000000000000000e+00
3.196969696969697239e+01 -3.000000000000000000e+00 8.183740151321633460e-02 1.204775479054448484e-01 0.000000000000000000e+00
3.222222222222222854e+01 -3.000000000000000000e+00 7.562674353495769941e-02 1.177934983368879446e-01 0.000000000000000000e+00
3.247474747474747403e+01 -3.000000000000000000e+00 7.001507564926338911e-02 1.150309136205384108e-01 0.000000000000000000e+00
